"companykey","flagkey","productkey","installmentkey","vendorkey","transactions","tpv","mdr","interchange","assessment","dia","acquirerkey","typekey","affiliationkey","facttpvkey","transactiondate"
"2","1","2","2","714","2","31.0","1.13","0.38","0.08","0.67","11","1","67564","3171845","20131026"
"2","2","2","3","537","1","257.0","8.24","4.78","0.4","3.06","11","1","48150","3195655","20131026"
"2","1","1","1","681","2","276.3","5.08","2.68","0.38","2.02","11","1","76703","2806971","20131026"
"2","2","1","1","578","3","34.58","0.61","0.35000000000000003","0.02","0.24","11","1","142443","2862144","20131026"
"2","2","2","2","578","1","47.5","1.62","0.62","0.1","0.9","11","1","125394","3068781","20131026"
"2","2","1","1","681","1","28.0","0.52","0.14","0.01","0.37","11","1","14163","2893553","20131026"
"2","1","2","2","697","6","82.7","2.18","1.03","0.23","0.92","11","1","73633","3271204","20131026"
"2","2","2","2","1","20","1457.73","30.62","20.75","2.66","7.21","11","1","77994","3239036","20131026"
"2","2","1","1","578","2","55.0","1.0","0.55","0.02","0.43","11","1","45671","3087121","20131026"
"2","2","2","2","713","1","24.93","0.84","0.32","0.08","0.44","11","1","25434","3216058","20131026"
"2","1","1","1","578","1","23.0","0.43","0.22","0.05","0.16","11","1","224760","2967809","20131026"
"2","2","1","1","713","29","580.82","10.21","5.8100000000000005","0.29","4.11","11","1","155781","2957566","20131026"
"2","1","2","3","656","1","300.0","11.98","4.78","0.4","6.8","11","1","84497","2810218","20131026"
"2","2","1","1","656","1","140.0","2.58","1.4","0.03","1.15","11","1","23199","2807534","20131026"
"2","1","1","1","708","2","65.77","1.21","0.64","0.12","0.45","11","1","66700","2976567","20131026"
"2","1","2","2","552","3","175.6","5.24","2.18","0.27","2.79","11","1","15934","3163033","20131026"
"2","1","1","1","681","1","200.0","3.36","1.94","0.26","1.16","11","1","79667","3011196","20131026"
"2","2","1","1","656","2","11.7","0.2","0.06","0.01","0.13","11","1","58311","3020803","20131026"
"2","2","1","1","713","1","11.5","0.2","0.12","0.01","0.07","11","1","212960","2926667","20131026"
"2","2","2","3","392","3","285.3","7.26","5.32","0.66","1.28","11","1","111294","3330705","20131026"
"2","1","2","2","578","14","123.95","4.2","1.6800000000000002","0.9","1.62","11","1","80662","3118683","20131026"
"2","1","1","1","1","2","105.7","1.22","0.8","0.17","0.25","11","1","202162","3315396","20131026"
"2","1","1","1","681","1","35.0","0.64","0.34","0.06","0.24","11","1","121979","2898287","20131026"
"2","1","2","2","1","59","3615.9","72.01","43.43","5.59","22.99","11","1","90871","3053361","20131026"
"2","2","1","1","717","3","109.2","1.8399999999999999","1.09","0.04","0.71","11","1","109769","3278428","20131026"
"2","1","1","1","553","13","1272.62","14.66","9.67","1.79","3.2","11","1","29062","2892796","20131026"
"2","2","1","1","681","31","1454.16","26.72","7.27","0.47000000000000003","18.98","11","1","106046","3011372","20131026"
"2","1","1","1","552","4","55.3","0.91","0.54","0.15","0.22","11","1","148432","3168491","20131026"
"2","2","1","1","726","17","198.75","4.37","1.0","0.14","3.23","11","1","22672","2827395","20131026"
"2","1","2","3","1","1","384.8","11.49","5.31","0.51","5.67","11","1","146281","3319797","20131026"
"2","2","2","3","578","1","230.0","8.98","4.28","0.36","4.34","11","1","184931","3086084","20131026"
"2","2","2","2","708","1","7.15","0.23","0.14","0.05","0.04","11","1","181790","3006034","20131026"
"2","1","2","2","713","1","33.0","1.1400000000000001","0.41000000000000003","0.06","0.67","11","1","55008","2951213","20131026"
"2","2","1","1","578","4","99.5","1.75","0.5","0.04","1.21","11","1","22189","3100325","20131026"
"2","1","2","2","578","22","1329.93","27.31","17.1","2.06","8.15","11","1","221462","3066031","20131026"
"2","1","1","1","656","2","51.0","1.16","0.5","0.1","0.56","11","1","62593","2884489","20131026"
"2","1","1","1","681","1","320.0","6.98","3.1","0.41000000000000003","3.47","11","1","94377","2846932","20131026"
"2","2","2","2","656","18","1846.91","45.24","34.33","3.03","7.88","11","1","321492","3029107","20131026"
"2","1","2","2","578","1","74.0","1.7000000000000002","0.92","0.11","0.67","11","1","17454","3070912","20131026"
"2","2","2","3","619","11","1306.73","28.65","24.34","3.58","0.73","11","1","198005","3272484","20131026"
"2","1","2","2","681","5","152.6","3.92","2.8","0.29","0.8300000000000001","11","1","171030","2860094","20131026"
"2","2","2","2","578","4","137.91","4.8100000000000005","1.79","0.35000000000000003","2.67","11","1","34866","2943083","20131026"
"2","1","2","3","71","1","349.0","6.3","5.64","0.54","0.12","11","1","88424","3049295","20131026"
"2","1","1","1","656","1","42.0","0.81","0.41000000000000003","0.07","0.33","11","1","183047","2909841","20131026"
"2","2","2","2","681","1","44.0","1.48","0.5700000000000001","0.1","0.81","11","1","204759","2844527","20131026"
"2","1","2","2","553","32","1880.38","47.05","33.11","2.93","11.01","11","1","34715","3138217","20131026"
"2","1","2","2","708","3","104.72","2.77","1.76","0.19","0.8200000000000001","11","1","57125","3001347","20131026"
"2","1","2","2","578","1","57.0","1.74","0.71","0.09","0.9400000000000001","11","1","84616","3097105","20131026"
"2","1","1","1","681","2","201.5","3.48","1.96","0.28","1.24","11","1","195397","3296933","20131026"
"2","1","2","2","619","4","554.25","14.29","9.52","0.75","4.02","11","1","22458","2990418","20131026"
"2","1","2","2","681","1","13.25","0.42","0.11","0.04","0.27","11","1","77729","2875483","20131026"
"2","2","1","1","578","1","78.0","1.27","0.78","0.02","0.47000000000000003","11","1","211945","3112014","20131026"
"2","1","2","3","714","4","1157.0","41.76","22.28","1.56","17.92","11","1","150683","2936210","20131026"
"2","2","1","1","84","3","488.21","6.35","4.88","0.11","1.3599999999999999","11","1","192743","3292541","20131026"
"2","1","2","2","681","2","46.0","1.21","0.5700000000000001","0.1","0.54","11","1","86912","2984869","20131026"
"2","2","2","2","690","1","27.85","0.89","0.36","0.08","0.45","11","1","66395","2976392","20131026"
"2","2","2","3","681","2","490.0","20.87","9.26","0.8300000000000001","10.78","11","1","95885","3201843","20131026"
"2","1","1","1","552","5","192.0","2.7","1.8599999999999999","0.34","0.5","11","1","196805","3160041","20131026"
"2","1","2","2","578","20","316.33","10.76","2.9699999999999998","0.8","6.99","11","1","105917","3092562","20131026"
"2","1","2","2","578","1","4.5","0.15","0.04","0.03","0.08","11","1","60890","3099119","20131026"
"2","2","1","1","628","1","220.0","3.08","1.87","0.05","1.16","11","1","75876","2821438","20131026"
"2","2","2","2","578","3","41.45","1.08","0.31","0.19","0.58","11","1","215668","3081021","20131026"
"2","2","2","2","697","1","16.7","0.44","0.16","0.07","0.21","11","1","193190","3210170","20131026"
"2","2","1","1","712","1","11.0","0.19","0.11","0.01","0.07","11","1","20654","3224480","20131026"
"2","2","1","1","538","31","1763.76","25.65","14.11","0.53","11.01","11","1","38486","3167261","20131026"
"2","1","2","4","1","1","896.89","31.04","20.08","1.28","9.68","11","1","229253","2897863","20131026"
"2","1","2","2","708","2","26.98","0.71","0.4","0.07","0.24","11","1","22153","2971655","20131026"
"2","1","2","2","713","8","463.0","16.22","7.47","0.73","8.02","11","1","144141","2950318","20131026"
"2","2","1","1","656","1","77.99","1.37","0.78","0.02","0.5700000000000001","11","1","85722","3046568","20131026"
"2","2","2","2","578","1","24.5","0.6900000000000001","0.32","0.07","0.30000000000000004","11","1","165884","2860871","20131026"
"2","2","1","1","628","3","203.0","5.28","2.03","0.06","3.19","11","1","189827","3256953","20131026"
"2","1","1","1","681","2","110.0","2.52","1.07","0.17","1.28","11","1","154166","2908512","20131026"
"2","2","2","2","681","2","267.0","8.97","3.47","0.41000000000000003","5.09","11","1","221140","3307387","20131026"
"2","1","1","1","84","28","626.07","7.53","6.06","1.34","0.13","11","1","26435","2967067","20131026"
"2","1","1","1","712","6","197.0","3.32","1.9","0.37","1.05","11","1","180389","2820042","20131026"
"2","1","1","1","656","1","170.0","3.09","1.87","0.23","0.99","11","1","17829","2916834","20131026"
"2","2","2","2","1","33","1202.32","21.07","13.04","2.94","5.09","11","1","137132","2946694","20131026"
"2","2","2","3","553","1","228.0","8.55","4.23","0.42","3.9","11","1","163469","3128893","20131026"
"2","2","1","1","681","3","86.0","1.81","0.73","0.03","1.05","11","1","68597","3189526","20131026"
"2","2","1","1","578","1","11.0","0.2","0.11","0.01","0.08","11","1","43072","2960354","20131026"
"2","1","2","2","578","6","2053.74","61.2","39.31","2.59","19.3","11","1","52977","2843973","20131026"
"2","1","1","1","681","1","40.0","0.74","0.39","0.07","0.28","11","1","23172","3281210","20131026"
"2","1","2","2","548","42","3561.75","92.63","55.44","5.17","32.02","11","1","111598","3174133","20131026"
"2","1","2","2","619","1","51.9","1.06","0.97","0.08","0.01","11","1","136090","3229832","20131026"
"2","2","1","1","578","1","11.39","0.2","0.11","0.01","0.08","11","1","129205","2857550","20131026"
"2","1","1","1","681","1","41.0","0.9400000000000001","0.4","0.07","0.47000000000000003","11","1","165457","2966999","20131026"
"2","8","2","2","713","1","12.5","0.35000000000000003","0.16","0.03","0.16","11","1","217193","2943374","20131026"
"2","2","2","4","1","1","684.0","23.68","14.64","1.2","7.84","11","1","45763","2804409","20131026"
"2","1","2","3","1","1","104.5","4.06","1.6600000000000001","0.16","2.24","11","1","132121","3231790","20131026"
"2","2","2","2","708","27","2205.92","56.26","35.66","3.87","16.73","11","1","36396","3008360","20131026"
"2","2","1","1","578","1","5.5","0.09","0.06","0.01","0.02","11","1","202972","3077071","20131026"
"2","2","2","2","681","1","59.5","1.6800000000000002","0.77","0.12","0.79","11","1","123130","3190242","20131026"
"2","2","1","1","681","3","78.63","1.48","0.39","0.03","1.06","11","1","115422","2978277","20131026"
"2","2","2","3","578","1","300.0","12.63","5.58","0.51","6.54","11","1","109729","3106690","20131026"
"2","2","1","1","681","7","146.0","2.68","0.73","0.07","1.88","11","1","130731","3221431","20131026"
"2","1","1","1","681","6","173.74","3.19","1.69","0.33","1.17","11","1","134359","2854531","20131026"
"2","1","2","3","578","1","92.5","3.04","1.6","0.16","1.28","11","1","128503","3105704","20131026"
"2","1","1","1","681","7","229.4","3.84","1.3","0.42","2.12","11","1","140013","3001216","20131026"
"2","2","2","3","713","1","124.2","4.08","2.36","0.24","1.48","11","1","72257","2958149","20131026"
"2","1","2","2","681","1","5.5","0.18","0.06","0.03","0.09","11","1","162332","2934078","20131026"
"2","2","2","2","619","20","623.71","16.16","8.81","1.65","5.7","11","1","196080","3172188","20131026"
"2","2","2","3","578","2","672.0","24.96","12.5","1.26","11.2","11","1","112078","3275554","20131026"
"2","2","2","2","656","2","205.0","5.99","2.67","0.34","2.98","11","1","16488","2897949","20131026"
"2","2","2","2","538","35","2298.82","51.81","34.14","4.35","13.32","11","1","125988","3140430","20131026"
"2","2","2","2","578","1","8.0","0.28","0.1","0.05","0.13","11","1","47156","2845416","20131026"
"2","2","2","2","681","6","724.2","22.74","13.16","1.1400000000000001","8.44","11","1","141184","3297472","20131026"
"2","1","2","2","553","7","548.5","15.91","9.36","0.81","5.74","11","1","216238","3143279","20131026"
"2","1","1","1","681","3","75.0","1.4100000000000001","0.73","0.15","0.53","11","1","138597","2904803","20131026"
"2","1","2","2","578","1","63.0","2.07","0.78","0.1","1.19","11","1","148537","2854904","20131026"
"2","1","1","1","578","1","99.7","1.6","0.97","0.14","0.49","11","1","19458","3115308","20131026"
"2","1","2","4","578","1","1300.0","40.3","30.6","1.8","7.9","11","1","156375","3088169","20131026"
"2","1","2","2","681","1","15.0","0.43","0.19","0.04","0.2","11","1","37514","2935856","20131026"
"2","1","2","2","1","5","420.75","8.38","7.67","0.61","0.1","11","1","129896","2955777","20131026"
"2","1","1","1","588","3","272.1","5.37","2.64","0.39","2.34","11","1","62946","3198732","20131026"
"2","1","2","2","656","7","597.16","13.07","10.11","0.87","2.09","11","1","134115","3036474","20131026"
"2","1","1","1","681","1","15.0","0.27","0.15","0.04","0.08","11","1","204759","2845419","20131026"
"2","1","2","2","578","20","1739.62","35.73","19.5","2.5","13.73","11","1","86154","3068051","20131026"
"2","2","1","1","578","1","6.0","0.13","0.06","0.01","0.06","11","1","202299","3117482","20131026"
"2","1","2","2","713","7","250.6","7.08","4.13","0.45","2.5","11","1","67105","2937645","20131026"
"2","1","1","1","553","23","1047.89","18.36","5.97","1.74","10.65","11","1","48925","3138221","20131026"
"2","1","2","2","708","6","160.4","3.93","2.3","0.32","1.31","11","1","46500","3251014","20131026"
"2","2","2","2","1","6","993.07","20.35","12.91","1.46","5.98","11","1","226842","3238573","20131026"
"2","1","2","3","1","4","2224.88","85.85","40.57","2.9","42.38","11","1","159668","2959793","20131026"
"2","1","2","2","717","1","55.0","1.9500000000000002","1.02","0.09","0.84","11","1","153159","3322292","20131026"
"2","1","2","3","618","1","98.2","2.94","1.98","0.16","0.8","11","1","29803","2816529","20131026"
"2","1","1","1","708","25","1123.77","20.8","10.91","1.87","8.02","11","1","184462","3015733","20131026"
"2","2","2","2","697","1","52.5","1.42","0.68","0.11","0.63","11","1","203709","3283741","20131026"
"2","1","2","2","578","7","398.3","12.63","5.89","0.63","6.11","11","1","114656","3123579","20131026"
"2","1","1","1","681","2","60.0","1.37","0.27","0.12","0.98","11","1","38960","2863979","20131026"
"2","1","2","2","538","2","87.57","2.2800000000000002","1.63","0.15","0.5","11","1","183922","3161218","20131026"
"2","2","1","1","681","3","801.0","17.46","8.01","0.17","9.28","11","1","84602","3224998","20131026"
"2","2","2","2","1","2","1570.0","47.1","29.83","1.98","15.29","11","1","114489","2831969","20131026"
"2","2","2","2","656","14","580.03","13.62","9.44","1.32","2.86","11","1","89629","3028113","20131026"
"2","2","1","1","656","3","57.5","1.05","0.58","0.03","0.44","11","1","133068","2920449","20131026"
"2","2","2","3","713","1","104.78","4.02","1.94","0.22","1.8599999999999999","11","1","133169","2959110","20131026"
"2","2","1","1","717","1","150.0","2.73","1.5","0.04","1.19","11","1","44635","2868097","20131026"
"2","1","1","1","578","3","120.8","2.2","0.6900000000000001","0.21","1.3","11","1","100962","3277047","20131026"
"2","2","1","1","588","16","770.0","9.2","6.16","0.25","2.79","11","1","186977","3296760","20131026"
"2","1","2","2","578","1","33.9","1.12","0.42","0.06","0.64","11","1","39901","3263498","20131026"
"2","1","1","1","714","2","87.14","2.0","0.85","0.15","1.0","11","1","101553","3171351","20131026"
"2","2","1","1","690","5","111.1","2.47","1.11","0.05","1.31","11","1","69512","2966088","20131026"
"2","2","2","2","71","81","6132.04","79.74","70.6","11.02","-1.88","11","1","93412","3274427","20131026"
"2","1","2","2","578","3","85.0","3.01","1.27","0.17","1.57","11","1","36979","3100122","20131026"
"2","2","2","2","717","1","15.0","0.5","0.2","0.06","0.24","11","1","75184","3171873","20131026"
"2","2","1","1","681","2","51.7","0.87","0.52","0.02","0.33","11","1","162941","2915110","20131026"
"2","1","1","1","681","61","2553.05","44.73","24.82","4.35","15.56","11","1","40423","2922834","20131026"
"2","1","2","3","713","1","480.0","20.2","9.64","0.68","9.88","11","1","151870","2952592","20131026"
"2","1","1","1","578","2","85.62","1.2","0.8300000000000001","0.14","0.23","11","1","308303","3217664","20131026"
"2","2","1","1","726","1","5.0","0.1","0.04","0.01","0.05","11","1","123681","2885661","20131026"
"2","1","1","1","578","1","250.0","4.33","2.43","0.32","1.58","11","1","133285","3106730","20131026"
"2","2","1","1","578","5","509.76","8.16","5.1","0.13","2.93","11","1","51291","3276184","20131026"
"2","2","2","2","578","7","163.2","4.32","2.12","0.51","1.69","11","1","150939","2939177","20131026"
"2","1","1","1","628","1","16.05","0.29","0.09","0.04","0.16","11","1","150275","3258256","20131026"
"2","1","1","1","681","2","562.18","13.04","5.46","0.71","6.87","11","1","213999","2871738","20131026"
"2","1","1","1","552","2","116.9","1.87","1.13","0.18","0.56","11","1","102630","3154181","20131026"
"2","2","2","2","578","2","215.0","5.8","2.8","0.35000000000000003","2.65","11","1","125397","3129995","20131026"
"2","2","2","3","726","1","185.0","7.38","3.51","0.36","3.51","11","1","97088","3219335","20131026"
"2","2","1","1","690","2","160.0","2.79","0.8","0.04","1.9500000000000002","11","1","197689","2975191","20131026"
"2","2","1","1","714","3","47.0","1.06","0.38","0.03","0.65","11","1","219833","2804174","20131026"
"2","2","2","2","81","17","868.63","16.97","10.91","1.81","4.25","11","1","178923","3046599","20131026"
"2","2","1","1","99","6","783.91","10.2","7.84","0.19","2.17","11","1","158798","3176796","20131026"
"2","2","2","2","681","1","130.0","4.08","1.69","0.2","2.19","11","1","172973","2824233","20131026"
"2","2","1","1","656","9","253.38","4.44","2.5300000000000002","0.1","1.81","11","1","191520","3022662","20131026"
"2","2","1","1","717","1","40.0","0.73","0.4","0.01","0.32","11","1","67213","3196328","20131026"
"2","1","2","2","656","8","285.3","7.0","3.7199999999999998","0.51","2.77","11","1","49163","3130309","20131026"
"2","2","2","2","681","1","69.0","2.32","0.9","0.13","1.29","11","1","201170","3085621","20131026"
"2","2","1","1","656","4","121.0","2.03","1.21","0.05","0.77","11","1","91754","2887687","20131026"
"2","2","2","2","578","1","55.0","1.43","0.41000000000000003","0.11","0.91","11","1","74825","3075931","20131026"
"2","1","2","3","578","1","1059.0","31.8","16.86","1.38","13.56","11","1","110622","3083742","20131026"
"2","1","2","2","656","5","64.05","1.6099999999999999","0.79","0.18","0.64","11","1","89077","3186828","20131026"
"2","1","1","1","708","34","1722.3","34.76","16.72","3.62","14.42","11","1","217336","2996841","20131026"
"2","2","2","2","552","3","193.3","5.4","3.58","0.36","1.46","11","1","16106","3163629","20131026"
"2","1","1","1","656","2","273.7","4.63","2.65","0.37","1.6099999999999999","11","1","88197","3049940","20131026"
"2","2","1","1","690","2","41.3","0.88","0.41000000000000003","0.02","0.45","11","1","17543","2974566","20131026"
"2","1","1","1","578","1","7.0","0.12","0.07","0.03","0.02","11","1","30641","3275725","20131026"
"2","2","2","2","708","16","1483.05","35.59","24.75","2.51","8.33","11","1","175453","3285920","20131026"
"2","1","2","2","714","1","28.0","0.81","0.52","0.05","0.24","11","1","200561","3250825","20131026"
"2","2","2","2","619","53","2733.96","52.51","37.08","5.69","9.74","11","1","125608","3181017","20131026"
"2","1","1","1","431","1","584.9","11.11","5.67","0.72","4.72","11","1","195808","3322086","20131026"
"2","2","1","1","656","16","1287.18","19.33","12.87","0.35000000000000003","6.11","11","1","168690","3023055","20131026"
"2","2","1","1","656","1","12.0","0.22","0.06","0.01","0.15","11","1","41316","3055105","20131026"
"2","1","2","2","714","1","44.8","1.18","0.8300000000000001","0.07","0.28","11","1","116863","2919593","20131026"
"2","2","2","2","708","2","54.2","1.63","0.79","0.16","0.68","11","1","137218","3002873","20131026"
"2","1","2","2","708","22","2344.89","56.27","40.07","3.2800000000000002","12.92","11","1","204754","3006394","20131026"
"2","1","1","1","656","2","1360.0","24.21","13.19","1.6800000000000002","9.34","11","1","12003","2836554","20131026"
"2","2","2","2","537","1","45.0","1.2","0.59","0.1","0.51","11","1","136288","3146781","20131026"
"2","1","1","1","656","20","425.9","7.78","2.42","0.9400000000000001","4.42","11","1","74706","3049190","20131026"
"2","2","2","2","1","17","898.23","18.86","15.33","1.8399999999999999","1.69","11","1","179143","2926733","20131026"
"2","2","2","3","681","2","168.0","6.08","3.12","0.38","2.58","11","1","211937","3249560","20131026"
"2","1","1","1","656","2","18.0","0.33","0.1","0.06","0.17","11","1","204375","3318292","20131026"
"2","1","1","1","681","1","50.0","1.17","0.49","0.08","0.6000000000000001","11","1","92810","3243244","20131026"
"2","2","1","1","656","4","129.0","2.34","1.29","0.05","1.0","11","1","215682","2893879","20131026"
"2","1","2","3","578","1","99.9","2.9","1.72","0.16","1.02","11","1","184458","3078005","20131026"
"2","1","2","2","681","1","35.0","1.02","0.43","0.06","0.53","11","1","56975","2808615","20131026"
"2","1","1","1","552","14","435.93","5.23","3.31","0.8200000000000001","1.1","11","1","123420","3153193","20131026"
"2","1","2","3","656","4","1467.0","51.34","28.44","1.98","20.92","11","1","52438","3038118","20131026"
"2","2","1","1","1","5","129.3","2.95","1.29","0.06","1.6","11","1","172700","3001431","20131026"
"2","1","1","1","681","4","107.0","2.0","1.03","0.21","0.76","11","1","143298","3231807","20131026"
"2","1","1","1","713","9","705.64","10.58","4.03","1.03","5.52","11","1","174487","2944667","20131026"
"2","1","2","2","656","2","38.0","1.1","0.47000000000000003","0.09","0.54","11","1","143885","2830759","20131026"
"2","2","1","1","656","1","27.0","0.61","0.27","0.01","0.33","11","1","32264","2921461","20131026"
"2","1","1","1","681","9","49.0","0.9","0.28","0.25","0.37","11","1","120444","3264779","20131026"
"2","2","2","2","578","2","79.9","2.62","0.6000000000000001","0.19","1.83","11","1","117312","3255652","20131026"
"2","2","1","1","708","1","73.15","1.35","0.73","0.02","0.6000000000000001","11","1","141531","3016017","20131026"
"2","1","2","2","552","6","254.82","5.88","3.74","0.43","1.71","11","1","215124","3148995","20131026"
"2","2","1","1","578","9","212.8","3.74","1.06","0.1","2.58","11","1","114713","3068378","20131026"
"2","2","1","1","578","7","303.94","5.58","3.04","0.1","2.44","11","1","68343","3110324","20131026"
"2","2","2","2","697","1","36.0","1.07","0.68","0.09","0.30000000000000004","11","1","24112","3283250","20131026"
"2","1","2","2","578","10","170.96","4.28","2.21","0.41000000000000003","1.6600000000000001","11","1","41845","3112958","20131026"
"2","1","1","1","392","7","360.99","6.06","2.06","0.58","3.42","11","1","132091","3331604","20131026"
"2","1","2","2","578","1","36.5","0.6900000000000001","0.38","0.06","0.25","11","1","174516","3077731","20131026"
"2","2","1","1","578","2","48.3","0.9400000000000001","0.48","0.02","0.44","11","1","60690","3096583","20131026"
"2","2","1","1","552","2","61.5","1.11","0.31","0.02","0.78","11","1","83442","3154673","20131026"
"2","1","2","2","1","31","1090.3","24.52","18.21","1.96","4.35","11","1","92699","2934921","20131026"
"2","1","2","2","708","1","24.13","0.63","0.35000000000000003","0.05","0.23","11","1","115749","2968319","20131026"
"2","2","2","2","681","2","61.0","1.77","0.79","0.16","0.8200000000000001","11","1","209090","2868133","20131026"
"2","1","2","2","656","1","159.85","5.07","2.9699999999999998","0.21","1.8900000000000001","11","1","158703","2903226","20131026"
"2","2","2","2","681","4","656.62","17.27","12.24","0.98","4.05","11","1","65373","3024443","20131026"
"2","1","2","2","681","1","37.68","0.98","0.32","0.07","0.59","11","1","188937","3305962","20131026"
"2","1","1","1","717","11","576.95","10.61","5.6","0.93","4.08","11","1","224722","3201053","20131026"
"2","2","1","1","552","40","2381.1","31.91","19.05","0.7000000000000001","12.16","11","1","47186","3156952","20131026"
"2","2","1","1","713","4","233.85","4.92","2.34","0.07","2.51","11","1","70369","2953537","20131026"
"2","1","1","1","552","48","2779.97","32.07","21.13","4.36","6.58","11","1","137404","3169048","20131026"
"2","1","1","1","1","8","663.0","10.95","6.42","0.96","3.5700000000000003","11","1","99974","3229603","20131026"
"2","1","2","2","681","1","850.0","28.99","15.81","1.04","12.14","11","1","12610","2924633","20131026"
"2","2","1","1","656","1","9.0","0.16","0.07","0.01","0.08","11","1","84075","3312917","20131026"
"2","1","1","1","578","1","29.9","0.71","0.29","0.06","0.36","11","1","61374","3075387","20131026"
"2","1","2","3","681","1","1277.5","50.6","20.3","1.65","28.65","11","1","84602","3225181","20131026"
"2","1","2","2","714","3","59.1","1.54","0.5700000000000001","0.14","0.8300000000000001","11","1","116796","3203062","20131026"
"2","1","2","3","578","1","100.0","4.1","1.6","0.16","2.34","11","1","14454","3235147","20131026"
"2","2","1","1","578","2","32.5","0.59","0.16","0.02","0.41000000000000003","11","1","145781","3072917","20131026"
"2","1","2","3","681","2","1458.0","47.82","28.23","1.8599999999999999","17.73","11","1","114025","2842370","20131026"
"2","2","2","2","578","7","148.5","3.7800000000000002","1.11","0.5","2.17","11","1","38393","3117947","20131026"
"2","1","2","2","681","3","85.87","2.26","1.06","0.17","1.03","11","1","112045","3308633","20131026"
"2","2","2","2","1","2","363.8","8.37","7.02","1.98","-0.63","11","1","116236","2869398","20131026"
"2","2","2","3","681","14","1912.0","70.04","35.59","4.48","29.97","11","1","157080","2849422","20131026"
"2","2","1","1","552","27","1496.68","20.26","11.97","0.45","7.84","11","1","201792","3138263","20131026"
"2","1","2","3","713","1","148.6","4.8","2.36","0.22","2.22","11","1","188106","2927066","20131026"
"2","2","2","2","681","4","88.73","2.35","0.84","0.29","1.22","11","1","148235","3191957","20131026"
"2","1","2","2","681","1","49.0","1.65","0.72","0.08","0.85","11","1","65863","2966995","20131026"
"2","1","2","2","681","1","139.0","4.0","1.72","0.19","2.09","11","1","29236","3196023","20131026"
"2","1","1","1","578","1","66.5","1.3599999999999999","0.65","0.1","0.61","11","1","48177","2845444","20131026"
"2","2","2","2","681","1","73.87","1.99","0.96","0.13","0.9","11","1","79237","2828913","20131026"
"2","1","2","2","83","19","702.93","12.34","7.48","1.24","3.62","11","1","114452","3288042","20131026"
"2","2","1","1","681","1","112.0","2.44","1.12","0.03","1.29","11","1","42692","2862029","20131026"
"2","2","2","2","681","1","480.0","14.88","6.24","0.62","8.02","11","1","125512","2890320","20131026"
"2","1","1","1","717","1","46.0","0.77","0.45","0.08","0.24","11","1","180517","3259766","20131026"
"2","1","1","1","656","4","155.0","3.55","1.51","0.27","1.77","11","1","128784","2936370","20131026"
"2","1","2","2","578","19","204.79","6.97","2.35","0.65","3.9699999999999998","11","1","165840","2860749","20131026"
"2","2","2","3","619","2","213.46","6.74","3.98","0.52","2.24","11","1","192483","3178149","20131026"
"2","2","1","1","713","1","10.9","0.18","0.05","0.01","0.12","11","1","56978","2953393","20131026"
"2","8","2","2","578","1","75.0","1.69","0.75","0.15","0.79","11","1","107704","3066120","20131026"
"2","1","2","3","681","1","200.0","7.36","3.44","0.28","3.64","11","1","85786","3126234","20131026"
"2","2","1","1","681","24","4371.48","75.62","43.71","1.0","30.91","11","1","106307","3192376","20131026"
"2","2","2","3","578","1","140.14","3.34","2.6","0.26","0.48","11","1","131563","3065945","20131026"
"2","2","1","1","681","1","400.0","9.36","4.0","0.08","5.28","11","1","66385","2891539","20131026"
"2","2","1","1","578","1","54.3","0.91","0.54","0.02","0.35000000000000003","11","1","19797","3124917","20131026"
"2","1","2","2","713","1","48.2","1.16","0.6000000000000001","0.08","0.48","11","1","115637","2936951","20131026"
"2","1","2","2","681","1","260.0","7.36","4.84","0.33","2.19","11","1","130005","3250723","20131026"
"2","2","1","1","681","3","155.2","2.94","1.55","0.05","1.34","11","1","148511","3176016","20131026"
"2","1","2","2","713","2","30.0","0.9400000000000001","0.44","0.08","0.42","11","1","140245","2946392","20131026"
"2","1","1","1","714","1","30.0","0.6900000000000001","0.29","0.06","0.34","11","1","214606","2901995","20131026"
"2","1","1","1","431","1","89.0","1.82","0.86","0.13","0.8300000000000001","11","1","182477","3319451","20131026"
"2","1","1","1","628","10","574.99","10.13","5.57","0.9","3.66","11","1","56989","2835326","20131026"
"2","2","2","2","681","2","210.0","5.95","3.63","0.35000000000000003","1.97","11","1","139960","2960461","20131026"
"2","2","2","2","578","1","44.5","1.11","0.33","0.1","0.68","11","1","54010","3127820","20131026"
"2","1","2","2","619","29","947.89","24.54","13.12","1.75","9.67","11","1","196080","3171711","20131026"
"2","1","2","3","681","2","340.0","12.46","5.96","0.5","6.0","11","1","40751","3246570","20131026"
"2","1","2","2","708","17","4217.0","122.71","58.13","5.42","59.16","11","1","53288","3008055","20131026"
"2","2","2","3","431","1","179.0","6.63","3.33","0.36","2.94","11","1","155952","3322704","20131026"
"2","1","1","1","656","39","2340.36","35.15","22.7","3.62","8.83","11","1","128856","3025266","20131026"
"2","1","1","1","537","10","156.31","3.39","1.19","0.41000000000000003","1.79","11","1","106047","3286014","20131026"
"2","2","2","2","538","4","317.55","10.35","5.29","0.56","4.5","11","1","159907","3137171","20131026"
"2","1","1","1","548","22","1057.36","13.77","8.04","1.73","4.0","11","1","134045","3148919","20131026"
