"companykey","flagkey","productkey","installmentkey","vendorkey","transactions","tpv","mdr","interchange","assessment","dia","acquirerkey","typekey","affiliationkey","facttpvkey","transactiondate"
"2","1","1","1","656","2","31.0","0.62","0.30000000000000004","0.06","0.26","11","1","36946","391555","20130319"
"2","2","1","1","578","1","9.55","0.16","0.05","0.01","0.1","11","1","131844","301132","20130319"
"2","1","1","1","656","6","82.0","1.6600000000000001","0.8","0.18","0.68","11","1","201186","392701","20130319"
"2","1","1","1","1","16","355.62","6.04","3.45","0.64","1.9500000000000002","11","1","221738","324203","20130319"
"2","2","2","2","99","1","224.0","4.7","2.91","0.31","1.48","11","1","73041","312180","20130319"
"2","2","1","1","713","1","20.0","0.42","0.2","0.01","0.21","11","1","31562","341655","20130319"
"2","1","1","1","656","3","120.0","2.21","1.16","0.18","0.87","11","1","130266","492390","20130319"
"2","1","2","2","632","1","105.0","3.8","1.73","0.14","1.9300000000000002","11","1","83233","327508","20130319"
"2","1","1","1","552","25","648.84","11.42","6.29","1.12","4.01","11","1","58973","442902","20130319"
"2","2","1","1","1","97","1764.38","29.98","14.12","0.92","14.94","11","1","176072","321382","20130319"
"2","1","2","3","372","12","1383.07","25.6","23.77","2.06","-0.23","11","1","216654","493659","20130319"
"2","2","1","1","1","6","189.7","3.33","1.9","0.07","1.3599999999999999","11","1","42727","396676","20130319"
"2","2","2","4","681","1","300.0","12.7","6.4","0.8","5.5","11","1","129459","298344","20130319"
"2","2","1","1","599","13","206.1","3.54","2.06","0.12","1.3599999999999999","11","1","212068","318441","20130319"
"2","1","1","1","578","6","81.81","1.5899999999999999","0.79","0.18","0.62","11","1","50138","407653","20130319"
"2","2","2","3","578","1","120.0","4.71","2.22","0.27","2.22","11","1","64138","475512","20130319"
"2","1","1","1","656","1","110.0","2.51","1.07","0.15","1.29","11","1","121724","495493","20130319"
"2","1","1","1","552","1","97.0","1.9","0.9400000000000001","0.13","0.8300000000000001","11","1","85435","441697","20130319"
"2","2","2","2","65","1","42.0","0.97","0.55","0.1","0.32","11","1","210567","327988","20130319"
"2","1","1","1","578","4","37.77","0.74","0.36","0.09","0.29","11","1","168373","405837","20130319"
"2","2","1","1","578","1","40.0","0.86","0.34","0.01","0.51","11","1","37064","440562","20130319"
"2","2","2","2","578","2","27.5","0.6900000000000001","0.21","0.12","0.36","11","1","33155","405329","20130319"
"2","2","2","2","578","5","55.95","1.3900000000000001","0.42","0.29","0.68","11","1","101098","437393","20130319"
"2","1","1","1","628","20","595.0","9.87","3.39","0.99","5.49","11","1","125357","480982","20130319"
"2","1","2","2","628","1","46.0","1.6099999999999999","0.86","0.07","0.68","11","1","217202","467835","20130319"
"2","1","2","2","713","2","64.5","1.8399999999999999","0.88","0.1","0.86","11","1","198723","349739","20130319"
"2","1","1","1","578","3","26.0","0.51","0.25","0.07","0.19","11","1","146657","441214","20130319"
"2","1","2","2","1","1","78.65","1.8900000000000001","1.46","0.11","0.32","11","1","108692","465685","20130319"
"2","1","2","2","578","1","18.0","0.58","0.22","0.03","0.33","11","1","198431","401517","20130319"
"2","2","1","1","708","10","132.75","2.49","1.33","0.09","1.07","11","1","121146","367120","20130319"
"2","2","1","1","681","1","80.0","1.31","0.8","0.02","0.49","11","1","96819","356621","20130319"
"2","2","2","2","578","2","100.95","2.73","1.3599999999999999","0.21","1.16","11","1","204399","427966","20130319"
"2","2","1","1","656","1","78.0","1.53","0.39","0.02","1.12","11","1","113329","501130","20130319"
"2","1","2","3","712","2","2870.0","86.41","49.35","3.51","33.55","11","1","186079","378574","20130319"
"2","2","2","3","538","1","340.0","11.7","0.7000000000000001","0.5","10.5","11","1","122997","453137","20130319"
"2","1","2","3","628","1","380.0","15.02","6.04","0.48","8.5","11","1","105484","488043","20130319"
"2","2","1","1","656","1","110.0","2.59","0.9400000000000001","0.03","1.62","11","1","33634","466896","20130319"
"2","2","1","1","578","1","25.0","0.43","0.25","0.01","0.17","11","1","28522","405413","20130319"
"2","1","1","1","578","1","5.0","0.11","0.05","0.02","0.04","11","1","37064","434041","20130319"
"2","2","2","2","578","2","51.8","1.79","0.67","0.15","0.97","11","1","73318","413447","20130319"
"2","2","2","2","1","3","85.88","2.33","1.52","0.24","0.5700000000000001","11","1","151925","382763","20130319"
"2","2","2","2","538","21","793.15","27.35","10.66","1.9","14.79","11","1","48030","443349","20130319"
"2","1","2","2","431","1","46.9","1.77","0.58","0.07","1.12","11","1","193592","499951","20130319"
"2","1","1","1","578","4","254.51","4.45","2.46","0.37","1.62","11","1","30142","436097","20130319"
"2","1","1","1","578","48","778.55","13.65","7.55","1.58","4.52","11","1","201768","418884","20130319"
"2","2","2","3","713","1","869.0","30.96","16.14","1.32","13.5","11","1","138962","297466","20130319"
"2","1","1","1","681","3","19.05","0.32","0.09","0.06","0.17","11","1","209037","480201","20130319"
"2","1","2","2","84","7","157.9","3.48","2.1","0.28","1.1","11","1","122273","347514","20130319"
"2","2","1","1","1","1","40.0","0.56","0.4","0.01","0.15","11","1","79448","331427","20130319"
"2","2","2","2","578","1","326.0","10.95","4.24","0.44","6.27","11","1","23298","416667","20130319"
"2","1","2","2","538","5","244.93","5.62","4.23","0.36","1.03","11","1","62492","319406","20130319"
"2","1","2","2","656","1","50.0","1.7000000000000002","0.93","0.07","0.7000000000000001","11","1","21927","386885","20130319"
"2","2","1","1","713","2","18.25","0.38","0.18","0.02","0.18","11","1","148412","349829","20130319"
"2","2","1","1","656","2","50.0","1.01","0.43","0.02","0.56","11","1","124431","392410","20130319"
"2","1","1","1","578","1","500.0","8.65","4.85","0.61","3.19","11","1","133285","434404","20130319"
"2","1","1","1","628","2","30.0","0.5700000000000001","0.29","0.06","0.22","11","1","190751","302824","20130319"
"2","2","2","2","713","1","37.5","0.92","0.49","0.09","0.34","11","1","205785","345026","20130319"
"2","1","1","1","578","10","146.4","2.55","1.4100000000000001","0.31","0.8300000000000001","11","1","220777","417017","20130319"
"2","1","2","2","578","2","31.15","0.78","0.41000000000000003","0.07","0.30000000000000004","11","1","180110","444789","20130319"
"2","1","1","1","578","2","15.1","0.26","0.14","0.04","0.08","11","1","213730","471239","20130319"
"2","1","2","2","708","7","73.6","2.13","1.18","0.19","0.76","11","1","113243","371736","20130319"
"2","2","1","1","708","3","37.73","0.7000000000000001","0.30000000000000004","0.03","0.37","11","1","50983","487329","20130319"
"2","8","2","2","1","1","131.6","3.51","2.5","0.26","0.75","11","1","49961","294958","20130319"
"2","1","2","2","681","1","61.0","1.73","0.76","0.09","0.88","11","1","157882","443298","20130319"
"2","2","2","2","1","1","300.0","9.03","3.9","0.41000000000000003","4.72","11","1","223791","381792","20130319"
"2","2","1","1","708","4","73.8","1.4","0.74","0.04","0.62","11","1","149730","365301","20130319"
"2","2","1","1","708","2","10.8","0.21","0.09","0.01","0.11","11","1","130376","382077","20130319"
"2","2","1","1","708","2","32.13","0.6000000000000001","0.32","0.02","0.26","11","1","192698","352134","20130319"
"2","1","1","1","619","22","179.73","3.03","1.74","0.52","0.77","11","1","82699","460260","20130319"
"2","2","2","2","713","10","204.0","5.64","2.76","0.7000000000000001","2.18","11","1","217193","344633","20130319"
"2","1","2","2","578","8","232.42","6.74","3.48","0.39","2.87","11","1","188444","313531","20130319"
"2","1","1","1","1","42","1140.81","15.98","8.68","1.9300000000000002","5.37","11","1","211772","325608","20130319"
"2","1","2","3","578","1","150.0","6.14","2.38","0.2","3.56","11","1","109910","400440","20130319"
"2","1","1","1","708","1","10.99","0.2","0.06","0.03","0.11","11","1","158140","359649","20130319"
"2","2","2","3","372","7","750.78","13.87","14.04","1.63","-1.8","11","1","34471","493843","20130319"
"2","1","1","1","578","4","173.85","3.7199999999999998","1.69","0.26","1.77","11","1","36410","405588","20130319"
"2","1","1","1","656","3","92.93","1.16","0.9","0.15","0.11","11","1","186661","382029","20130319"
"2","2","1","1","708","5","163.43","2.2800000000000002","1.63","0.06","0.59","11","1","150018","378471","20130319"
"2","1","1","1","681","1","11.0","0.2","0.12","0.03","0.05","11","1","82583","470057","20130319"
"2","1","1","1","1","17","478.1","8.14","4.64","0.79","2.71","11","1","206998","373182","20130319"
"2","2","2","3","656","3","135.0","5.7","2.52","0.44","2.74","11","1","89658","397265","20130319"
"2","2","1","1","578","2","7.75","0.14","0.04","0.01","0.09","11","1","82525","316053","20130319"
"2","1","2","2","628","9","382.24","9.36","5.84","0.58","2.94","11","1","175866","310197","20130319"
"2","1","1","1","336","3","495.0","6.69","5.12","2.34","-0.77","11","1","116270","455213","20130319"
"2","2","2","3","578","1","54.05","2.0","1.0","0.16","0.84","11","1","95214","413628","20130319"
"2","2","1","1","578","3","44.96","0.8200000000000001","0.45","0.03","0.34","11","1","28344","336367","20130319"
"2","2","1","1","632","2","63.0","1.4","0.6000000000000001","0.02","0.78","11","1","102809","325917","20130319"
"2","1","2","3","713","3","1128.0","43.38","18.42","1.62","23.34","11","1","68159","342031","20130319"
"2","2","2","2","1","4","249.81","6.62","4.23","0.48","1.9100000000000001","11","1","34526","466071","20130319"
"2","1","1","1","1","59","2846.13","38.44","27.62","4.67","6.15","11","1","161813","367785","20130319"
"2","2","1","1","578","1","500.0","9.65","5.0","0.1","4.55","11","1","99150","334656","20130319"
"2","2","2","2","538","1","17.0","0.53","0.13","0.07","0.33","11","1","105378","453975","20130319"
"2","1","1","1","552","12","495.84","8.58","2.83","0.75","5.0","11","1","209588","462971","20130319"
"2","2","2","2","1","6","615.01","11.08","11.54","1.0","-1.46","11","1","181555","479698","20130319"
"2","1","2","3","578","1","200.0","7.6","3.18","0.26","4.16","11","1","60392","410377","20130319"
"2","1","1","1","708","9","495.12","8.67","4.8","0.72","3.15","11","1","110180","370144","20130319"
"2","2","2","3","99","1","898.0","20.64","17.08","1.24","2.32","11","1","160486","479801","20130319"
"2","2","1","1","708","1","400.0","7.6","4.0","0.08","3.52","11","1","61410","355982","20130319"
"2","1","2","2","656","4","236.05","6.97","3.41","0.34","3.22","11","1","24984","386173","20130319"
"2","1","2","2","1","6","408.7","10.22","6.27","0.5700000000000001","3.38","11","1","150741","479235","20130319"
"2","1","1","1","656","1","35.5","0.7000000000000001","0.34","0.06","0.30000000000000004","11","1","211226","401312","20130319"
"2","2","2","3","578","4","2608.0","85.5","48.48","4.04","32.98","11","1","213439","417314","20130319"
"2","1","1","1","578","1","43.35","0.9500000000000001","0.08","0.07","0.8","11","1","113409","468307","20130319"
"2","1","2","3","392","3","221.8","8.84","3.6","0.36","4.88","11","1","22644","495301","20130319"
"2","1","2","2","578","1","89.0","2.23","1.6600000000000001","0.12","0.45","11","1","145722","414074","20130319"
"2","1","2","3","81","7","1105.15","27.68","17.9","1.6","8.18","11","1","16761","501332","20130319"
"2","2","1","1","578","1","50.0","0.9500000000000001","0.43","0.02","0.5","11","1","78960","430916","20130319"
"2","2","2","2","578","1","39.9","1.31","0.52","0.09","0.7000000000000001","11","1","176314","406953","20130319"
"2","1","1","1","656","9","137.1","2.68","1.33","0.29","1.06","11","1","226973","401330","20130319"
"2","2","2","4","578","1","881.0","31.8","18.9","1.5","11.4","11","1","34431","441185","20130319"
"2","2","1","1","681","2","18.2","0.31","0.09","0.02","0.2","11","1","52072","316869","20130319"
"2","2","2","2","636","1","20.0","0.54","0.26","0.07","0.21","11","1","159694","479638","20130319"
"2","2","2","2","599","1","15.0","0.38","0.2","0.06","0.12","11","1","40347","321238","20130319"
"2","1","2","2","336","2","300.0","5.85","4.65","0.39","0.81","11","1","169689","453496","20130319"
"2","2","1","1","681","1","24.62","0.45","0.2","0.01","0.24","11","1","98212","469514","20130319"
"2","1","1","1","713","1","38.4","0.58","0.37","0.06","0.15","11","1","58696","345058","20130319"
"2","1","2","2","708","1","79.75","2.15","1.48","0.11","0.56","11","1","165597","373228","20130319"
"2","1","2","2","713","1","19.0","0.47000000000000003","0.24","0.04","0.19","11","1","184119","346833","20130319"
"2","2","1","1","578","1","77.74","1.31","0.39","0.02","0.9","11","1","110700","398351","20130319"
"2","2","2","3","717","1","186.6","6.7","3.48","0.32","2.9","11","1","147469","481617","20130319"
"2","2","2","2","578","1","8.5","0.24","0.11","0.06","0.07","11","1","76779","414257","20130319"
"2","1","1","1","1","36","953.3","14.31","5.43","1.63","7.25","11","1","128958","340400","20130319"
"2","2","2","2","708","13","290.85","8.44","5.18","0.9400000000000001","2.32","11","1","82732","356574","20130319"
"2","1","1","1","578","9","46.7","0.81","0.46","0.18","0.17","11","1","21665","416487","20130319"
"2","2","2","2","713","3","42.55","1.0","0.55","0.19","0.26","11","1","188005","340133","20130319"
"2","1","2","2","708","1","1.0","0.03","0.01","0.01","0.01","11","1","213277","362277","20130319"
"2","2","1","1","84","21","324.55","3.87","3.25","0.19","0.43","11","1","67294","355790","20130319"
"2","2","2","2","708","2","126.5","3.54","1.6400000000000001","0.24","1.6600000000000001","11","1","91709","367098","20130319"
"2","1","2","2","656","4","49.23","1.29","0.41000000000000003","0.11","0.77","11","1","125419","373384","20130319"
"2","1","2","3","1","8","623.58","24.84","10.08","1.02","13.74","11","1","82841","303285","20130319"
"2","1","1","1","656","6","82.0","1.45","0.8","0.18","0.47000000000000003","11","1","224738","387446","20130319"
"2","2","2","2","578","3","106.35","3.52","0.8","0.27","2.45","11","1","92608","306395","20130319"
"2","2","1","1","578","1","15.0","0.30000000000000004","0.15","0.01","0.14","11","1","173209","498749","20130319"
"2","1","1","1","708","61","1616.38","26.8","9.26","3.19","14.35","11","1","195586","383753","20130319"
"2","1","2","2","578","1","45.0","1.6400000000000001","0.46","0.07","1.11","11","1","85583","411953","20130319"
"2","2","1","1","578","1","51.0","0.88","0.51","0.02","0.35000000000000003","11","1","84120","400611","20130319"
"2","1","1","1","578","2","200.0","3.46","1.94","0.27","1.25","11","1","138951","422766","20130319"
"2","1","1","1","738","36","573.01","9.27","3.26","1.17","4.84","11","1","197150","304427","20130319"
"2","2","1","1","578","1","474.0","7.82","4.74","0.1","2.98","11","1","165658","474756","20130319"
"2","1","2","2","578","1","80.0","2.84","0.99","0.11","1.74","11","1","164878","497708","20130319"
"2","1","1","1","578","2","33.45","0.73","0.32","0.07","0.34","11","1","134619","428751","20130319"
"2","1","2","2","738","20","453.9","11.13","5.57","0.8200000000000001","4.74","11","1","55567","302786","20130319"
"2","1","1","1","713","4","41.0","0.67","0.24","0.1","0.33","11","1","196304","480160","20130319"
"2","2","2","2","681","1","40.0","1.26","0.52","0.09","0.65","11","1","36174","329519","20130319"
"2","2","2","2","656","1","21.5","0.54","0.28","0.07","0.19","11","1","224738","387616","20130319"
"2","1","1","1","538","1","10.22","0.18","0.06","0.03","0.09","11","1","43329","443122","20130319"
"2","1","2","3","578","1","550.0","21.39","9.45","0.6900000000000001","11.25","11","1","14871","407550","20130319"
"2","1","1","1","538","2","136.62","2.51","1.33","0.19","0.99","11","1","163519","443460","20130319"
"2","1","2","2","578","1","30.0","0.79","0.37","0.05","0.37","11","1","220259","332316","20130319"
"2","2","2","2","552","2","61.9","1.63","0.46","0.17","1.0","11","1","145799","437262","20130319"
"2","2","1","1","83","3","183.59","3.67","1.8399999999999999","0.05","1.78","11","1","308295","500166","20130319"
"2","1","2","2","578","2","64.55","1.8900000000000001","0.8","0.1","0.99","11","1","115248","330086","20130319"
"2","1","2","3","578","1","180.0","6.9","2.86","0.24","3.8","11","1","118625","430471","20130319"
"2","1","2","2","656","4","114.0","3.44","1.4100000000000001","0.19","1.8399999999999999","11","1","51623","385867","20130319"
"2","2","1","1","628","1","15.6","0.28","0.16","0.01","0.11","11","1","163143","487484","20130319"
"2","1","2","2","708","14","376.65","9.99","5.5","0.63","3.86","11","1","142194","363172","20130319"
"2","1","2","2","713","4","75.7","1.8599999999999999","1.08","0.15","0.63","11","1","219095","351185","20130319"
"2","1","2","2","578","1","46.0","1.15","0.86","0.07","0.22","11","1","54010","414755","20130319"
"2","2","2","4","81","1","1500.0","36.8","28.5","2.3","6.0","11","1","51469","386366","20130319"
"2","2","2","2","578","7","122.0","3.21","0.92","0.46","1.83","11","1","91446","305828","20130319"
"2","1","1","1","578","2","99.0","2.16","0.96","0.15","1.05","11","1","141999","307137","20130319"
"2","2","2","2","578","1","11.4","0.35000000000000003","0.09","0.06","0.2","11","1","91961","432601","20130319"
"2","2","1","1","681","4","130.85","2.5300000000000002","0.65","0.05","1.83","11","1","111199","314304","20130319"
"2","1","1","1","578","2","309.9","6.98","3.0","0.4","3.58","11","1","52129","404662","20130319"
"2","1","1","1","578","17","742.29","10.49","5.64","1.12","3.73","11","1","91534","305214","20130319"
"2","1","1","1","1","11","433.71","6.51","4.21","0.67","1.63","11","1","107618","324328","20130319"
"2","1","2","2","84","19","361.17","7.93","5.15","0.7000000000000001","2.08","11","1","26435","354581","20130319"
"2","2","2","2","708","4","287.76","7.78","5.4","0.53","1.85","11","1","165597","368935","20130319"
"2","1","1","1","538","34","1037.24","17.92","5.9","1.71","10.31","11","1","102952","441277","20130319"
"2","2","1","1","708","10","157.09","2.68","1.57","0.09","1.02","11","1","197820","356114","20130319"
"2","1","1","1","656","2","90.8","2.13","0.88","0.14","1.11","11","1","33634","469662","20130319"
"2","1","2","3","81","12","6691.5","179.96","120.92","8.68","50.36","11","1","202246","395486","20130319"
"2","1","1","1","609","1","12.9","0.23","0.07","0.03","0.13","11","1","70438","332925","20130319"
"2","2","2","2","708","2","14.69","0.51","0.19","0.11","0.21","11","1","50983","486274","20130319"
"2","2","2","2","656","1","44.0","1.6","0.5700000000000001","0.1","0.93","11","1","83716","392678","20130319"
"2","2","1","1","712","3","260.5","4.74","2.61","0.07","2.06","11","1","75317","316627","20130319"
"2","1","2","2","632","1","63.45","2.22","0.93","0.09","1.2","11","1","38529","488236","20130319"
"2","1","2","2","578","1","80.0","2.54","1.49","0.11","0.9400000000000001","11","1","322047","404455","20130319"
"2","1","1","1","1","31","792.4","13.45","7.71","1.85","3.89","11","1","197323","354767","20130319"
"2","1","2","3","717","1","236.0","9.08","3.76","0.32","5.0","11","1","104998","455343","20130319"
"2","1","1","1","538","25","569.0","12.94","5.52","1.01","6.41","11","1","48030","451747","20130319"
"2","1","1","1","1","3","110.0","2.1","1.07","0.18","0.85","11","1","37007","328434","20130319"
"2","2","1","1","708","2","24.2","0.4","0.24","0.02","0.14","11","1","87633","370311","20130319"
"2","1","2","2","656","1","56.0","1.8","0.6900000000000001","0.08","1.03","11","1","200848","464300","20130319"
"2","2","1","1","538","2","184.0","4.08","0.6000000000000001","0.05","3.43","11","1","122997","458617","20130319"
"2","1","2","2","578","2","500.0","13.0","4.2","0.63","8.17","11","1","110700","398350","20130319"
"2","1","1","1","84","5","636.86","8.6","4.84","0.8300000000000001","2.93","11","1","35811","344405","20130319"
"2","2","1","1","708","2","74.97","1.35","0.37","0.03","0.9500000000000001","11","1","94281","347158","20130319"
"2","2","1","1","578","2","87.5","1.57","0.88","0.03","0.66","11","1","155443","422421","20130319"
"2","2","2","2","713","1","27.0","0.63","0.2","0.08","0.35000000000000003","11","1","48465","346246","20130319"
"2","2","1","1","681","3","64.0","1.17","0.32","0.03","0.8200000000000001","11","1","66405","489399","20130319"
"2","1","1","1","656","18","1023.12","14.87","7.78","1.47","5.62","11","1","172130","393490","20130319"
"2","2","2","3","336","6","1860.0","40.96","34.84","3.36","2.76","11","1","49438","453228","20130319"
"2","2","1","1","578","2","60.7","1.3599999999999999","0.52","0.02","0.8200000000000001","11","1","20288","398977","20130319"
"2","2","1","1","708","5","160.1","3.01","0.8","0.06","2.15","11","1","23356","486470","20130319"
"2","2","2","4","538","6","8780.0","309.06","20.3","13.18","275.58","11","1","144473","350355","20130319"
"2","2","1","1","1","1","50.49","0.88","0.5","0.02","0.36","11","1","187863","348758","20130319"
"2","2","2","2","628","1","24.0","0.75","0.18","0.07","0.5","11","1","174205","302196","20130319"
"2","2","2","2","1","7","242.36","6.07","2.6","2.29","1.18","11","1","192704","336925","20130319"
"2","1","1","1","717","2","139.7","2.52","1.3599999999999999","0.19","0.97","11","1","186362","477605","20130319"
"2","1","1","1","656","1","126.17","1.5","1.22","0.16","0.12","11","1","139256","378299","20130319"
"2","1","2","2","708","8","236.42","5.67","3.4","0.39","1.88","11","1","145186","366306","20130319"
"2","2","2","2","84","12","181.8","3.98","2.45","0.76","0.77","11","1","67294","356191","20130319"
"2","1","1","1","632","1","30.0","0.52","0.29","0.05","0.18","11","1","45138","347797","20130319"
"2","2","1","1","578","28","138.2","2.38","0.6900000000000001","0.19","1.5","11","1","63458","433526","20130319"
"2","1","1","1","1","2","163.6","2.2","1.8","0.22","0.18","11","1","44532","493879","20130319"
"2","1","2","2","1","8","365.0","7.67","5.65","0.55","1.47","11","1","151453","322213","20130319"
"2","1","1","1","578","1","98.0","1.9500000000000002","0.9500000000000001","0.13","0.87","11","1","98832","416636","20130319"
"2","2","2","2","656","3","189.55","5.14","2.7","0.36","2.08","11","1","149587","398207","20130319"
"2","1","1","1","656","2","20.0","0.38","0.2","0.06","0.12","11","1","154115","392832","20130319"
"2","2","2","2","713","1","90.0","2.95","1.17","0.15","1.63","11","1","47827","489833","20130319"
"2","1","2","2","713","3","421.63","10.67","7.95","0.55","2.17","11","1","195054","411469","20130319"
"2","2","2","2","1","16","734.24","15.44","13.02","1.6099999999999999","0.81","11","1","38151","316006","20130319"
"2","1","2","2","578","1","66.0","2.07","0.8200000000000001","0.09","1.16","11","1","83339","403355","20130319"
"2","1","2","2","578","6","168.55","5.72","1.99","0.28","3.45","11","1","20464","442031","20130319"
"2","1","1","1","80","1","300.0","4.5","2.91","0.37","1.22","11","1","118500","317845","20130319"
"2","2","2","3","578","6","524.81","16.75","9.73","1.45","5.57","11","1","47249","326660","20130319"
"2","1","2","2","681","2","9.8","0.27","0.12","0.04","0.11","11","1","88148","302104","20130319"
"2","2","2","3","713","1","134.1","4.76","2.5","0.26","2.0","11","1","33348","348689","20130319"
"2","2","1","1","578","1","60.0","1.01","0.51","0.02","0.48","11","1","321147","405458","20130319"
"2","2","2","3","578","1","270.0","10.04","5.02","0.42","4.6","11","1","94384","436993","20130319"
"2","1","1","1","690","17","577.84","10.17","5.6","0.92","3.65","11","1","75858","352953","20130319"
"2","2","2","2","552","28","1576.91","33.95","22.42","3.17","8.36","11","1","72834","448203","20130319"
"2","1","2","2","708","9","84.34","2.62","0.84","0.22","1.56","11","1","158191","364235","20130319"
"2","2","2","3","578","1","1000.0","39.24","19.02","1.5","18.72","11","1","205432","416120","20130319"
"2","1","1","1","538","27","559.36","10.27","5.42","1.04","3.81","11","1","191102","457248","20130319"
"2","1","1","1","66","6","369.93","4.44","3.58","0.52","0.34","11","1","159112","326046","20130319"
"2","1","2","2","578","1","31.0","1.01","0.46","0.05","0.5","11","1","73573","312049","20130319"
"2","1","1","1","1","9","4539.7","63.56","49.94","5.5600000000000005","8.06","11","1","213495","335464","20130319"
"2","2","2","2","708","3","1923.0","55.96","25.0","2.44","28.52","11","1","53288","369927","20130319"
"2","1","1","1","538","16","479.47","7.9","4.65","0.78","2.47","11","1","25341","452503","20130319"
"2","2","2","2","578","1","190.0","6.08","2.47","0.27","3.34","11","1","16184","440559","20130319"
"2","1","2","2","656","5","71.0","1.92","0.96","0.15","0.81","11","1","54744","374070","20130319"
"2","1","2","2","578","1","419.69","11.33","1.9300000000000002","0.52","8.88","11","1","165658","475384","20130319"
"2","2","1","1","1","4","188.35","3.95","1.88","0.06","2.01","11","1","59472","480466","20130319"
"2","2","1","1","656","25","509.39","7.03","2.55","0.25","4.23","11","1","31142","389600","20130319"
"2","1","1","1","708","41","885.01","16.66","8.58","1.6099999999999999","6.47","11","1","206852","357965","20130319"
"2","1","1","1","578","1","13.0","0.28","0.13","0.03","0.12","11","1","118625","423770","20130319"
"2","2","2","3","1","1","150.0","3.8200000000000003","2.8","0.28","0.74","11","1","166355","323125","20130319"
"2","1","2","2","681","10","957.36","25.16","17.02","1.28","6.86","11","1","59700","303527","20130319"
"2","1","2","2","708","1","6.0","0.17","0.07","0.02","0.08","11","1","54016","463254","20130319"
"2","2","2","2","681","3","85.55","2.9","1.11","0.24","1.55","11","1","124025","461187","20130319"
"2","1","2","2","656","1","20.0","0.55","0.25","0.04","0.26","11","1","88121","390131","20130319"
"2","1","2","3","578","1","1270.0","41.28","23.52","1.62","16.14","11","1","30040","434836","20130319"
"2","2","2","2","1","4","349.3","14.31","6.51","0.6000000000000001","7.2","11","1","20009","325069","20130319"
"2","2","2","2","578","1","5.0","0.14","0.07","0.05","0.02","11","1","51856","475108","20130319"
"2","2","1","1","690","1","79.14","1.72","0.67","0.02","1.03","11","1","210667","354096","20130319"
"2","2","1","1","578","3","165.0","3.29","1.65","0.05","1.5899999999999999","11","1","54676","308823","20130319"
"2","1","1","1","717","1","43.9","1.04","0.43","0.07","0.54","11","1","103208","346127","20130319"
"2","2","1","1","578","13","227.4","4.19","1.1400000000000001","0.12","2.93","11","1","91446","309785","20130319"
"2","2","1","1","697","1","84.0","1.54","0.84","0.02","0.68","11","1","108818","495823","20130319"
"2","2","2","3","578","1","970.0","31.74","18.03","1.29","12.42","11","1","58950","411151","20130319"
"2","1","2","2","538","4","78.7","1.98","1.3","0.15","0.53","11","1","212840","442308","20130319"
"2","2","2","3","656","1","30.0","1.06","0.56","0.12","0.38","11","1","124182","462459","20130319"
"2","2","1","1","708","1","2.5","0.05","0.01","0.01","0.03","11","1","61938","503914","20130319"
"2","2","2","2","1","1","69.3","1.8399999999999999","1.32","0.13","0.39","11","1","35650","323038","20130319"
"2","2","2","3","713","1","540.0","20.0","10.05","0.85","9.1","11","1","57024","340418","20130319"
"2","2","2","2","372","18","430.27","5.99","5.93","1.33","-1.27","11","1","216654","492625","20130319"
"2","1","2","3","578","1","146.5","5.73","2.34","0.21","3.18","11","1","195509","336813","20130319"
"2","1","1","1","656","5","604.84","11.74","6.65","0.79","4.3","11","1","93105","378503","20130319"
"2","2","2","3","578","1","103.0","3.84","1.92","0.27","1.65","11","1","28951","408489","20130319"
"2","1","2","2","588","16","1164.06","27.39","15.52","1.6099999999999999","10.26","11","1","90718","495155","20130319"
"2","2","1","1","708","27","331.14","6.27","1.6600000000000001","0.23","4.38","11","1","80999","382499","20130319"
"2","2","1","1","84","10","386.01","5.24","3.09","0.14","2.01","11","1","219986","345388","20130319"
"2","2","2","2","656","2","80.68","1.77","1.53","0.19","0.05","11","1","127075","387681","20130319"
"2","1","2","2","708","2","79.6","2.31","1.05","0.13","1.13","11","1","91278","364866","20130319"
"2","1","1","1","84","21","302.75","3.63","2.94","0.65","0.04","11","1","67370","372534","20130319"
"2","2","1","1","843","2","157.9","3.46","1.34","0.04","2.08","11","1","39192","332278","20130319"
"2","2","1","1","681","2","16.33","0.27","0.08","0.02","0.17","11","1","130935","320142","20130319"
"2","1","2","2","713","5","130.1","4.06","1.81","0.22","2.03","11","1","28786","346388","20130319"
"2","1","2","2","578","15","370.6","9.26","6.65","0.65","1.96","11","1","227952","466721","20130319"
"2","2","2","3","578","1","216.0","7.68","4.0","0.44","3.24","11","1","58819","471630","20130319"
"2","2","1","1","656","1","9.5","0.13","0.1","0.01","0.02","11","1","134115","387874","20130319"
"2","2","2","2","578","1","48.8","1.6800000000000002","0.93","0.1","0.65","11","1","177033","428195","20130319"
"2","2","2","2","1","1","149.64","4.19","1.9500000000000002","0.22","2.02","11","1","29975","498348","20130319"
"2","2","1","1","1","3","180.0","2.32","1.53","0.05","0.74","11","1","56597","338211","20130319"
"2","1","1","1","547","9","943.63","15.83","9.15","1.25","5.43","11","1","54002","294470","20130319"
"2","2","1","1","708","15","232.37","4.37","2.32","0.13","1.92","11","1","96918","364364","20130319"
"2","1","1","1","578","1","29.9","0.65","0.29","0.05","0.31","11","1","142103","429229","20130319"
"2","2","1","1","656","1","17.6","0.34","0.18","0.01","0.15","11","1","55296","495470","20130319"
